,level_0,index_x,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
518,741.0,741.0,the carters,boss,2.0,1,0.187,0.813,244133.0,0.488,['pop'],0.000132,11.0,0.231,-7.737,0.0,78.0,0.257,139.983,4.0,0.688,
763,,,the carters,apeshit,,0,0.0133,0.705,264853.0,0.784,['pop'],0.0,2.0,0.168,-6.477,1.0,78.0,0.271,160.035,4.0,0.377,
526,749.0,749.0,the chainsmokers,paris,18.0,1,0.0243,0.6459999999999999,221520.0,0.644,"['edm', 'electropop', 'pop', 'tropical house']",0.0,2.0,0.0888,-6.763,1.0,83.0,0.031,99.999,4.0,0.251,
522,745.0,745.0,the chainsmokers,closer,26.0,1,0.414,0.748,244960.0,0.524,"['edm', 'electropop', 'pop', 'tropical house']",0.0,8.0,0.111,-5.599,1.0,83.0,0.0338,95.01,4.0,0.6609999999999999,
523,746.0,746.0,the chainsmokers,don't let me down,2.0,2,0.157,0.532,208373.0,0.8690000000000001,"['edm', 'electropop', 'pop', 'tropical house']",0.0050799999999999994,11.0,0.136,-5.093999999999999,1.0,83.0,0.172,159.803,4.0,0.42200000000000004,
524,747.0,747.0,the chainsmokers,everybody hates me,1.0,3,0.00836,0.47100000000000003,224027.0,0.755,"['edm', 'electropop', 'pop', 'tropical house']",0.0,11.0,0.368,-6.612,0.0,83.0,0.0455,154.80100000000002,4.0,0.512,
527,750.0,750.0,the chainsmokers,sick boy,3.0,2,0.10400000000000001,0.5479999999999999,193893.0,0.58,"['edm', 'electropop', 'pop', 'tropical house']",0.0,11.0,0.127,-7.524,0.0,83.0,0.121,180.06599999999997,4.0,0.462,
528,751.0,751.0,the chainsmokers,something just like this,39.0,3,0.0306,0.607,247627.0,0.649,"['edm', 'electropop', 'pop', 'tropical house']",2.46e-05,11.0,0.174,-6.695,0.0,83.0,0.0362,102.99600000000001,4.0,0.505,
529,752.0,752.0,the chainsmokers,the one,2.0,0,0.23800000000000002,0.76,177573.0,0.303,"['edm', 'electropop', 'pop', 'tropical house']",8.09e-06,2.0,0.294,-11.362,1.0,83.0,0.0284,99.991,4.0,0.15,
525,748.0,748.0,the chainsmokers,honest,4.0,0,0.0121,0.6729999999999999,208000.0,0.514,"['edm', 'electropop', 'pop', 'tropical house']",8.499999999999999e-05,0.0,0.385,-10.772,0.0,83.0,0.0465,100.035,4.0,0.312,
530,753.0,753.0,the revivalists,wish i knew you,9.0,1,0.13,0.6509999999999999,274093.0,0.716,['modern alternative rock'],0.0616,0.0,0.125,-6.516,0.0,58.0,0.0258,101.05,4.0,0.722,
540,764.0,764.0,the weeknd,wasted times,3.0,0,0.622,0.562,220293.0,0.674,"['canadian pop', 'pop', 'rap']",2.0399999999999998e-05,10.0,0.111,-6.0489999999999995,0.0,87.0,0.0851,122.699,4.0,0.293,
539,763.0,763.0,the weeknd,try me,2.0,3,0.622,0.466,221107.0,0.672,"['canadian pop', 'pop', 'rap']",0.00108,8.0,0.147,-5.777,0.0,87.0,0.068,91.67299999999999,4.0,0.10800000000000001,
538,762.0,762.0,the weeknd,starboy,11.0,2,0.168,0.675,230453.0,0.595,"['canadian pop', 'pop', 'rap']",3.36e-06,7.0,0.136,-7.0329999999999995,1.0,87.0,0.284,185.998,4.0,0.491,
537,761.0,761.0,the weeknd,reminder,13.0,1,0.156,0.71,218880.0,0.495,"['canadian pop', 'pop', 'rap']",0.0,8.0,0.16399999999999998,-7.369,1.0,87.0,0.22,160.091,4.0,0.396,
534,757.0,757.0,the weeknd,i was never there,1.0,1,0.135,0.324,241067.0,0.735,"['canadian pop', 'pop', 'rap']",4.84e-05,10.0,0.16899999999999998,-4.053999999999999,1.0,87.0,0.0337,113.92299999999999,4.0,0.16899999999999998,
535,758.0,758.0,the weeknd,party monster,9.0,2,0.18100000000000002,0.585,249213.0,0.612,"['canadian pop', 'pop', 'rap']",1.0300000000000001e-05,1.0,0.293,-8.341000000000001,1.0,87.0,0.0806,77.487,4.0,0.188,
533,756.0,756.0,the weeknd,i feel it coming,16.0,0,0.44,0.767,269187.0,0.8190000000000001,"['canadian pop', 'pop', 'rap']",0.0,0.0,0.0863,-5.945,0.0,87.0,0.127,92.99,4.0,0.583,
532,755.0,755.0,the weeknd,hurt you,1.0,3,0.3,0.484,230027.0,0.716,"['canadian pop', 'pop', 'rap']",0.00214,5.0,0.11199999999999999,-7.193,0.0,87.0,0.16699999999999998,184.13099999999997,4.0,0.365,
531,754.0,754.0,the weeknd,call out my name,14.0,2,0.21100000000000002,0.449,228373.0,0.599,"['canadian pop', 'pop', 'rap']",0.0,1.0,0.327,-4.8919999999999995,1.0,87.0,0.0369,134.144,3.0,0.165,
536,760.0,760.0,the weeknd,privilege,1.0,0,0.9129999999999999,0.391,170573.0,0.595,"['canadian pop', 'pop', 'rap']",0.00557,11.0,0.145,-7.093999999999999,0.0,87.0,0.0411,93.78,4.0,0.379,
544,768.0,768.0,thomas rhett,star of the show,6.0,0,0.14,0.691,181200.0,0.624,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,7.0,0.168,-5.874,1.0,76.0,0.027000000000000003,101.988,4.0,0.662,
542,766.0,766.0,thomas rhett,life changes,2.0,2,0.105,0.687,190227.0,0.8420000000000001,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,7.0,0.0436,-4.382,1.0,76.0,0.057999999999999996,87.96799999999999,4.0,0.778,
543,767.0,767.0,thomas rhett,marry me,19.0,3,0.113,0.588,205453.0,0.408,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,3.0,0.13,-8.662,1.0,76.0,0.0237,85.008,4.0,0.484,
545,769.0,769.0,thomas rhett,unforgettable,20.0,1,0.032,0.6629999999999999,157080.0,0.738,"['contemporary country', 'country', 'country road', 'modern country rock']",0.000225,7.0,0.0856,-5.48,1.0,76.0,0.0303,130.02,4.0,0.825,
541,765.0,765.0,thomas rhett,craving you,20.0,1,0.0008990000000000001,0.607,223627.0,0.841,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,9.0,0.34,-3.772,0.0,76.0,0.0371,104.978,4.0,0.505,
546,770.0,770.0,tim mcgraw,speak to a girl,2.0,2,0.6409999999999999,0.466,232160.0,0.504,"['contemporary country', 'country', 'country road']",0.0,1.0,0.226,-7.456,1.0,71.0,0.0396,151.719,3.0,0.222,
547,771.0,771.0,tim mcgraw,the rest of our life,1.0,3,0.65,0.617,225360.0,0.46799999999999997,"['contemporary country', 'country', 'country road']",0.0,2.0,0.141,-6.9079999999999995,1.0,71.0,0.0291,119.921,3.0,0.33299999999999996,
548,772.0,772.0,train,play that song,11.0,0,0.0231,0.392,243253.0,0.825,"['neo mellow', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",2.25e-06,0.0,0.0972,-2.068,0.0,71.0,0.0535,98.959,4.0,0.48200000000000004,
549,773.0,773.0,travis scott,butterfly effect,22.0,1,0.0714,0.763,190678.0,0.598,"['pop', 'pop rap', 'rap', 'trap music']",0.0,11.0,0.11199999999999999,-6.865,1.0,85.0,0.0539,140.987,4.0,0.182,
550,774.0,774.0,travis scott,goosebumps,22.0,2,0.0847,0.841,243837.0,0.728,"['pop', 'pop rap', 'rap', 'trap music']",0.0,7.0,0.149,-3.37,1.0,85.0,0.0484,130.049,4.0,0.43,
764,,,travis scott,watch (feat. lil uzi vert & kanye west),,3,0.0372,0.706,217405.0,0.5589999999999999,"['pop', 'pop rap', 'rap', 'trap music']",0.0,4.0,0.379,-5.216,0.0,85.0,0.0416,78.53399999999999,4.0,0.252,
551,776.0,776.0,trey songz,nobody else but you,3.0,0,0.0381,0.708,229013.0,0.612,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0.0,5.0,0.27699999999999997,-6.379,0.0,75.0,0.122,139.91299999999998,4.0,0.263,
765,,,trippie redd,dark knight dummo (feat. travis scott),,1,0.15,0.379,256163.0,0.8240000000000001,"['rap', 'trap music']",0.0,8.0,0.138,-2.8810000000000002,0.0,81.0,0.0975,121.056,4.0,0.226,
552,778.0,778.0,troye sivan,my my my!,1.0,2,0.0043,0.6970000000000001,204727.0,0.47200000000000003,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",9.67e-05,1.0,0.044000000000000004,-7.849,1.0,76.0,0.0779,102.98299999999999,4.0,0.49,
585,827.0,827.0,twenty one pilots,heathens,7.0,3,0.0841,0.732,195920.0,0.396,['pop punk'],3.5799999999999996e-05,4.0,0.105,-9.347999999999999,0.0,81.0,0.0286,90.024,4.0,0.5479999999999999,
766,,,tyga,taste (feat. offset),,3,0.0236,0.884,232959.0,0.5589999999999999,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.10099999999999999,-7.442,1.0,82.0,0.12,97.994,4.0,0.342,
554,781.0,781.0,"tyler, the creator",who dat boy,1.0,1,0.337,0.706,205093.0,0.485,"['hip hop', 'rap']",0.0,8.0,0.122,-9.671,1.0,75.0,0.331,115.414,4.0,0.14400000000000002,
553,780.0,780.0,"tyler, the creator",okra,1.0,0,0.0456,0.589,151027.0,0.57,"['hip hop', 'rap']",1.51e-06,1.0,0.13699999999999998,-9.54,1.0,75.0,0.361,136.203,4.0,0.441,
780,,,various artists,this is me,,0,0.00583,0.284,234707.0,0.7040000000000001,[],0.00011499999999999999,2.0,0.0424,-7.276,1.0,0.0,0.18600000000000003,191.702,4.0,0.1,
781,,,various artists,i don’t wanna live forever (fifty shades darker),,3,0.0578,0.737,245653.0,0.452,[],1.4800000000000002e-05,0.0,0.187,-8.366,1.0,0.0,0.0534,117.962,4.0,0.096,
785,,,various artists,you're welcome,,1,0.278,0.782,163893.0,0.7509999999999999,[],0.0,5.0,0.0367,-7.023,1.0,0.0,0.28,135.27700000000002,4.0,0.688,
784,,,various artists,what's my name,,1,0.11199999999999999,0.725,190720.0,0.9329999999999999,[],0.0,3.0,0.21,-4.933,0.0,0.0,0.16399999999999998,114.031,4.0,0.601,
783,,,various artists,bom bidi bom,,2,0.145,0.71,214760.0,0.511,[],0.0,6.0,0.131,-6.442,1.0,0.0,0.0424,86.995,4.0,0.183,
782,,,various artists,the christmas song (merry christmas to you),,0,0.8440000000000001,0.359,188933.0,0.15,[],1.15e-06,1.0,0.10800000000000001,-15.745,1.0,0.0,0.040999999999999995,139.208,4.0,0.204,
767,,,various artists,"can't stop the feeling! (original song from dreamworks animation's ""trolls"")",,3,0.0106,0.669,237547.0,0.8320000000000001,[],0.0,0.0,0.0968,-5.72,1.0,0.0,0.0682,113.035,4.0,0.7,
776,,,various artists,jingle bell rock,,2,0.6759999999999999,0.6609999999999999,131733.0,0.402,[],0.0,2.0,0.0556,-11.954,1.0,0.0,0.0299,119.585,4.0,0.8220000000000001,
777,,,various artists,rewrite the stars,,2,0.0716,0.684,217440.0,0.619,[],0.0,10.0,0.122,-7.005,1.0,0.0,0.0386,125.046,4.0,0.284,
778,,,various artists,for you (fifty shades freed) (& rita ora),,2,0.0202,0.524,245453.0,0.797,[],0.0,2.0,0.165,-4.614,0.0,0.0,0.0335,112.936,4.0,0.187,
769,,,various artists,the greatest show,,3,0.000239,0.41700000000000004,302147.0,0.8240000000000001,[],0.0545,11.0,0.0725,-7.36,0.0,0.0,0.105,157.92,4.0,0.4,
770,,,various artists,feliz navidad,,2,0.5479999999999999,0.514,182227.0,0.83,[],0.0,2.0,0.321,-8.666,1.0,0.0,0.0391,148.806,4.0,0.9640000000000001,
771,,,various artists,helium,,0,0.51,0.435,252320.0,0.401,[],0.0,4.0,0.077,-6.721,1.0,0.0,0.0301,136.83700000000002,4.0,0.133,
772,,,various artists,never enough,,3,0.423,0.27699999999999997,207787.0,0.39399999999999996,[],0.0,8.0,0.0952,-8.902999999999999,1.0,0.0,0.0336,86.777,3.0,0.22699999999999998,
773,,,various artists,how far i'll go - alessia cara version,,3,0.124,0.317,175507.0,0.562,[],0.000144,9.0,0.0667,-9.609,1.0,0.0,0.395,181.1,4.0,0.132,
774,,,various artists,beauty and the beast,,1,0.142,0.484,227933.0,0.5429999999999999,[],0.0,6.0,0.105,-7.005,1.0,0.0,0.0281,81.32600000000001,4.0,0.301,
775,,,various artists,cake,,0,0.0729,0.7859999999999999,157165.0,0.8540000000000001,[],1.63e-06,2.0,0.179,-4.247,1.0,0.0,0.0523,105.07799999999999,4.0,0.687,
768,,,various artists,chillin' like a villain,,3,0.0374,0.6759999999999999,193792.0,0.7759999999999999,[],0.0,8.0,0.226,-6.629,1.0,0.0,0.0908,113.92,4.0,0.792,
779,,,various artists,how far i'll go,,2,0.603,0.5760000000000001,163387.0,0.319,[],0.0,4.0,0.17300000000000001,-10.934000000000001,1.0,0.0,0.0518,83.632,4.0,0.0921,
555,782.0,782.0,walk the moon,one foot,8.0,2,0.00773,0.581,261372.0,0.826,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop']",1.56e-06,0.0,0.792,-4.87,1.0,69.0,0.0357,100.01799999999999,4.0,0.49200000000000005,
556,783.0,783.0,walker hayes,you broke up with me,18.0,3,0.496,0.846,197840.0,0.711,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,0.0,0.247,-7.939,1.0,58.0,0.061,120.01299999999999,4.0,0.883,
557,784.0,784.0,weezer,africa,1.0,0,0.23800000000000002,0.5,238148.0,0.77,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",0.00636,8.0,0.10400000000000001,-5.059,1.0,71.0,0.0432,92.223,4.0,0.633,
558,785.0,785.0,wham!,last christmas,2.0,1,0.18899999999999997,0.735,262960.0,0.478,"['dance pop', 'dance rock', 'disco', 'europop', 'motown', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2.48e-06,2.0,0.355,-12.472000000000001,1.0,64.0,0.0293,107.682,4.0,0.9470000000000001,
786,,,wisin,escápate conmigo (feat. ozuna),,2,0.0256,0.7440000000000001,232787.0,0.8590000000000001,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",6.27e-05,11.0,0.0881,-3.1660000000000004,1.0,83.0,0.0795,91.977,4.0,0.787,
787,,,wiz khalifa,something new (feat. ty dolla $ign),,3,0.0935,0.8140000000000001,200774.0,0.635,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,0.0892,-6.609,0.0,85.0,0.0809,87.581,4.0,0.784,
566,797.0,797.0,xxxtentacion,look at me!,20.0,1,0.259,0.763,126346.0,0.726,[],0.0,1.0,0.0976,-6.405,1.0,95.0,0.282,139.059,4.0,0.349,
789,,,xxxtentacion,infinity (888) - feat. joey bada$$,,3,0.27399999999999997,0.562,176591.0,0.579,[],0.0,10.0,0.102,-6.787999999999999,0.0,95.0,0.484,84.14299999999999,4.0,0.5770000000000001,
571,802.0,802.0,xxxtentacion,save me,1.0,2,0.307,0.731,163202.0,0.204,[],0.0109,9.0,0.0989,-11.314,0.0,95.0,0.0369,142.141,4.0,0.191,
570,801.0,801.0,xxxtentacion,sad!,18.0,1,0.258,0.74,166606.0,0.613,[],0.00372,8.0,0.12300000000000001,-4.88,1.0,95.0,0.145,75.023,4.0,0.473,
569,800.0,800.0,xxxtentacion,revenge,2.0,0,0.782,0.746,120027.0,0.251,[],0.00203,11.0,0.106,-16.169,0.0,95.0,0.259,139.999,4.0,0.18,
568,799.0,799.0,xxxtentacion,numb,3.0,3,0.1,0.414,186268.0,0.41600000000000004,[],0.179,11.0,0.131,-8.024,0.0,95.0,0.0251,159.91,4.0,0.196,
559,788.0,788.0,xxxtentacion,carry on,1.0,0,0.768,0.735,129720.0,0.19699999999999998,[],0.000276,3.0,0.29600000000000004,-13.378,0.0,95.0,0.537,147.899,4.0,0.38299999999999995,
560,789.0,789.0,xxxtentacion,changes,12.0,1,0.883,0.669,121887.0,0.308,[],0.0,11.0,0.0984,-10.068,1.0,95.0,0.028999999999999998,64.934,4.0,0.52,
561,790.0,790.0,xxxtentacion,depression & obsession,1.0,2,0.585,0.769,144733.0,0.156,[],0.015,11.0,0.102,-10.7,0.0,95.0,0.035,105.95,4.0,0.527,
562,791.0,791.0,xxxtentacion,everybody dies in their nightmares,7.0,3,0.847,0.7340000000000001,95467.0,0.57,[],2.14e-05,7.0,0.11199999999999999,-7.066,0.0,95.0,0.133,129.953,4.0,0.6890000000000001,
563,793.0,793.0,xxxtentacion,going down!,1.0,1,0.0216,0.873,115194.0,0.6629999999999999,[],0.000356,1.0,0.0867,-4.086,1.0,95.0,0.15,135.499,4.0,0.525,
564,794.0,794.0,xxxtentacion,hope,2.0,2,0.6609999999999999,0.5920000000000001,110886.0,0.457,[],0.000331,9.0,0.146,-6.081,0.0,95.0,0.0603,146.04,4.0,0.225,
565,796.0,796.0,xxxtentacion,jocelyn flores,19.0,0,0.469,0.872,119133.0,0.391,[],4.13e-06,0.0,0.297,-9.144,0.0,95.0,0.242,134.02100000000002,4.0,0.43700000000000006,
567,798.0,798.0,xxxtentacion,moonlight,12.0,2,0.556,0.9209999999999999,135090.0,0.537,[],0.00404,9.0,0.102,-5.723,0.0,95.0,0.0804,128.009,4.0,0.711,
788,,,xxxtentacion,fuck love (feat. trippie redd),,0,0.0172,0.797,146520.0,0.5329999999999999,[],0.000152,0.0,0.10300000000000001,-9.74,0.0,95.0,0.0412,131.036,4.0,0.32899999999999996,
572,804.0,804.0,ybn nahmir,rubbin off the paint,16.0,0,0.0058200000000000005,0.596,157505.0,0.6990000000000001,"['rap', 'trap music']",0.0,1.0,0.174,-8.709,1.0,74.0,0.348,108.031,5.0,0.435,
790,,,yfn lucci,everyday we lit (feat. pnb rock),,1,0.128,0.758,197171.0,0.6459999999999999,"['pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,0.0778,-4.7010000000000005,1.0,66.0,0.11199999999999999,155.955,4.0,0.589,
791,,,yg,"big bank feat. 2 chainz, big sean, nicki minaj",,2,0.0058200000000000005,0.743,238373.0,0.33899999999999997,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0812,-7.678,1.0,79.0,0.409,203.92700000000002,4.0,0.11800000000000001,
574,808.0,808.0,yo gotti,rake it up,22.0,0,0.022000000000000002,0.91,276333.0,0.444,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.13699999999999998,-8.126,0.0,74.0,0.344,149.953,4.0,0.53,
573,807.0,807.0,yo gotti,juice,5.0,3,0.0017100000000000001,0.887,149242.0,0.568,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.11e-05,2.0,0.0812,-5.853,1.0,74.0,0.32299999999999995,162.03799999999998,4.0,0.754,
792,,,young thug,relationship (feat. future),,2,0.00252,0.8420000000000001,215307.0,0.597,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.124,-6.336,1.0,82.0,0.0627,145.99200000000002,4.0,0.298,
793,,,young thug,anybody (feat. nicki minaj),,1,0.0381,0.9009999999999999,254947.0,0.47200000000000003,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.11,-8.416,0.0,82.0,0.19399999999999998,120.0,4.0,0.479,
580,816.0,816.0,youngboy never broke again,untouchable,2.0,0,0.0447,0.78,180706.0,0.784,['trap music'],0.0,1.0,0.122,-5.039,1.0,78.0,0.18600000000000003,85.023,4.0,0.43,
578,814.0,814.0,youngboy never broke again,overdose,9.0,2,0.22399999999999998,0.809,176990.0,0.845,['trap music'],0.0,10.0,0.638,-5.843,0.0,78.0,0.35200000000000004,90.015,4.0,0.67,
577,813.0,813.0,youngboy never broke again,outside today,19.0,1,0.139,0.851,129105.0,0.6659999999999999,['trap music'],0.0,11.0,0.105,-5.334,0.0,78.0,0.0694,134.06799999999998,4.0,0.0585,
576,812.0,812.0,youngboy never broke again,no smoke,17.0,0,0.113,0.6579999999999999,160000.0,0.736,['trap music'],0.0,9.0,0.0978,-6.097,0.0,78.0,0.308,143.966,4.0,0.804,
575,811.0,811.0,youngboy never broke again,diamond teeth samurai,5.0,3,0.00451,0.799,162488.0,0.659,['trap music'],0.0,10.0,0.13,-5.593,0.0,78.0,0.272,177.957,4.0,0.256,
579,815.0,815.0,youngboy never broke again,preach,1.0,3,0.175,0.731,236071.0,0.675,['trap music'],0.0,8.0,0.213,-4.771,0.0,78.0,0.247,155.049,4.0,0.381,
581,817.0,817.0,zac brown band,my old man,4.0,1,0.8190000000000001,0.64,227222.0,0.196,"['contemporary country', 'country', 'country road', 'modern country rock']",3.63e-05,4.0,0.0978,-11.478,1.0,72.0,0.0267,143.91899999999998,4.0,0.301,
582,819.0,819.0,zay hilfigerrr,juju on that beat (tz anthem),3.0,3,0.00381,0.807,144244.0,0.887,[],0.0,1.0,0.391,-3.892,1.0,49.0,0.275,160.517,4.0,0.78,
583,821.0,821.0,zayn,let me,1.0,1,0.239,0.46,185703.0,0.5670000000000001,"['dance pop', 'pop', 'post-teen pop']",6.04e-06,9.0,0.0934,-5.6370000000000005,1.0,79.0,0.0515,168.419,4.0,0.18899999999999997,
794,,,zayn,dusk till dawn - radio edit,,0,0.10099999999999999,0.258,239000.0,0.43700000000000006,"['dance pop', 'pop', 'post-teen pop']",1.27e-06,11.0,0.106,-6.593,0.0,79.0,0.039,180.043,4.0,0.0967,
584,822.0,822.0,zayn,still got time,3.0,2,0.131,0.748,188491.0,0.627,"['dance pop', 'pop', 'post-teen pop']",0.0,7.0,0.0852,-6.029,1.0,79.0,0.0644,120.963,4.0,0.524,
796,,,zedd,stay (with alessia cara),,1,0.23800000000000002,0.457,210091.0,0.627,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",0.0,5.0,0.11599999999999999,-5.091,0.0,80.0,0.111,101.384,4.0,0.5539999999999999,
795,,,zedd,get low (with liam payne),,0,0.0245,0.7140000000000001,204583.0,0.924,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",1.75e-05,1.0,0.0532,-3.662,1.0,80.0,0.0515,107.96799999999999,4.0,0.505,
797,,,zedd,the middle,,2,0.198,0.745,184732.0,0.652,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",0.0,7.0,0.133,-3.0989999999999998,1.0,80.0,0.0604,106.809,4.0,0.409,
798,,,,,,0,,,,,,,,,,,,,,,,
799,,,,,,1,,,,,,,,,,,,,,,,"{'danceability': 0.802, 'energy': 0.628, 'key': 11, 'loudness': -8.352, 'mode': 0, 'speechiness': 0.431, 'acousticness': 0.616, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.644, 'tempo': 143.946, 'type': 'audio_features', 'id': '63NTlJWNS65JjsE3QJYr20', 'uri': 'spotify:track:63NTlJWNS65JjsE3QJYr20', 'track_href': 'https://api.spotify.com/v1/tracks/63NTlJWNS65JjsE3QJYr20', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63NTlJWNS65JjsE3QJYr20', 'duration_ms': 295653, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Changed It', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
800,,,,,,2,,,,,,,,,,,,,,,,"{'danceability': 0.643, 'energy': 0.766, 'key': 6, 'loudness': -4.788, 'mode': 0, 'speechiness': 0.384, 'acousticness': 0.307, 'instrumentalness': 1.38e-05, 'liveness': 0.107, 'valence': 0.463, 'tempo': 97.092, 'type': 'audio_features', 'id': '2gTYVoQCUh0QNUaFix01ld', 'uri': 'spotify:track:2gTYVoQCUh0QNUaFix01ld', 'track_href': 'https://api.spotify.com/v1/tracks/2gTYVoQCUh0QNUaFix01ld', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gTYVoQCUh0QNUaFix01ld', 'duration_ms': 191606, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Chun-Li', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
801,,,,,,3,,,,,,,,,,,,,,,,"{'danceability': 0.764, 'energy': 0.473, 'key': 0, 'loudness': -11.084, 'mode': 0, 'speechiness': 0.0882, 'acousticness': 0.753, 'instrumentalness': 0.306, 'liveness': 0.171, 'valence': 0.212, 'tempo': 106.14, 'type': 'audio_features', 'id': '0j8zLbIueSkVqB3Tl6PsjA', 'uri': 'spotify:track:0j8zLbIueSkVqB3Tl6PsjA', 'track_href': 'https://api.spotify.com/v1/tracks/0j8zLbIueSkVqB3Tl6PsjA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j8zLbIueSkVqB3Tl6PsjA', 'duration_ms': 229573, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Regret In Your Tears', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
